586	651	3	884059287
565	1018	5	891037862
201	233	4	884310104
497	273	4	879310604
415	322	4	879439205
598	350	4	886711452
532	292	4	884594621
397	100	5	882839517
498	186	4	881960591
249	4	4	879572142
642	1178	3	885606067
588	723	2	890026459
645	197	5	892055244
84	258	4	883449347
169	204	3	891359317
90	519	5	891384423
354	286	4	891180445
527	202	3	879456691
18	753	4	880129816
417	51	3	879648526
13	299	3	881515698
460	250	2	882912261
484	849	3	891195506
630	258	3	885666143
389	416	4	880087996
472	665	4	875983023
653	1014	2	884405682
130	578	5	878537681
465	511	4	883530991
472	7	5	892790953
16	321	3	877717116
70	429	3	884150369
642	552	4	886569347
648	98	4	884368313
646	304	3	888529014
643	203	4	891446956
191	331	4	891560631
189	378	4	893266137
457	191	5	882396659
82	678	1	884714726
388	628	4	886436661
336	15	4	877754621
371	431	5	880435601
421	82	4	892241294
250	993	5	878089881
493	455	5	884131690
627	172	3	879531196
541	118	4	883871670
401	11	2	891033227
152	66	5	886535773
555	169	5	879975419
486	1369	3	879874582
650	399	3	891381784
303	22	5	879467413
339	74	4	891033382
385	433	4	879442673
332	756	2	887938687
537	582	3	886030966
271	487	4	885848770
577	338	3	880469983
625	213	4	891999608
1	182	4	875072520
655	303	4	888474107
534	274	3	877807846
47	874	3	879439078
514	531	3	875308734
493	483	5	884131534
43	969	5	875981159
640	720	3	874778612
650	708	3	891383356
660	96	3	891200430
588	282	5	890015894
227	129	5	879035387
458	98	3	886396240
267	141	4	878972147
464	293	5	878355033
301	163	3	882076264
655	805	2	888474327
13	667	1	882397040
567	306	3	882426327
561	81	2	885808000
606	549	4	880926862
653	83	5	878853936
372	176	3	876869667
655	58	3	887427600
534	619	4	877807653
360	172	4	880356240
108	124	4	879879757
394	496	5	880887206
291	924	4	874833962
650	480	5	891371090
653	1140	1	880153841
286	888	5	884583549
466	56	4	890284706
234	845	3	892335825
291	90	5	874871800
623	629	3	891034973
298	946	3	884182868
363	550	4	891497205
592	1039	4	882955582
479	213	4	879461039
425	24	2	878738386
96	89	5	884402896
498	136	3	881958174
635	748	2	878878838
608	337	4	880402982
94	735	5	891721528
514	483	4	875462795
429	298	5	882386145
474	697	4	887928498
406	487	3	884630973
487	412	1	883445220
643	597	2	891446301
593	83	5	886194064
198	237	2	884206191
311	64	5	884364502
145	88	5	875272833
524	1129	2	884832580
293	402	2	888907702
655	162	3	888474165
542	195	3	886532294
505	510	3	889334477
642	53	2	885604940
655	100	3	888474138
472	68	5	892791017
271	173	4	885848672
643	928	4	891445660
505	660	3	889334477
457	209	5	882553113
526	343	3	885682264
588	832	1	890027865
527	652	4	879456248
18	747	3	880132225
497	24	4	879310260
290	199	3	880474799
373	1119	5	877105708
435	163	3	884131489
489	261	2	891449155
504	660	4	887839195
417	257	3	879646244
458	651	3	886397988
655	1651	4	891913500
393	354	4	889554151
535	210	5	879618160
655	51	2	887611677
457	568	4	882547590
543	410	3	877453103
442	367	2	883388887
592	174	5	882955918
601	186	4	876349542
103	211	3	880420565
416	319	5	893213444
630	243	2	885666301
500	996	1	883875241
39	748	5	891400704
315	121	2	879821300
437	265	3	880142942
629	886	3	880116278
370	480	4	879434886
407	710	4	875046460
515	323	3	887659192
464	176	4	878355211
419	615	5	879435785
506	198	2	874873703
592	919	5	882608061
398	430	4	875659265
326	616	5	879875724
438	21	2	879868683
379	131	5	882563797
660	845	3	891198385
385	183	3	879442706
647	588	4	876531955
514	988	2	885180989
64	531	3	889740718
545	1	5	879901359
479	183	5	889125563
646	682	3	888529153
630	71	3	885667854
363	709	4	891495003
23	211	4	874786512
94	654	5	885872684
151	195	3	879524642
398	2	3	875718614
429	566	3	882386357
373	166	5	877098262
495	151	5	888635236
72	471	4	880035588
659	646	4	891332122
642	65	4	886132172
156	806	3	888185777
593	158	3	875671891
458	301	1	889323539
236	750	5	890117676
655	727	2	888685914
592	1265	1	882607690
200	483	5	884128426
517	1	3	892659892
194	371	3	879527584
373	239	3	877105708
504	223	5	887832364
486	322	2	879874262
224	582	4	888104030
1	71	3	876892425
90	56	5	891384516
500	464	4	883875274
564	345	4	888718521
13	492	5	882140552
198	195	3	884207267
457	22	5	882396705
592	521	5	882955703
650	751	2	891369001
401	630	4	891033370
10	319	3	877886223
504	1444	3	887911133
99	240	4	885679279
618	477	2	891308791
660	510	3	891199056
592	546	4	882608500
524	516	4	884634578
545	633	3	884133963
213	455	4	878870749
451	680	1	879012811
290	930	3	880732131
171	305	2	891034606
423	471	3	891395626
291	974	1	874833962
1	223	5	876892918
114	615	2	881260441
239	172	4	889178833
537	919	4	886030012
532	354	4	887672256
401	1009	4	891032626
141	676	5	884585001
227	1143	4	879035803
454	660	3	888267128
450	934	3	882471362
23	102	3	874785957
399	660	3	882510250
642	259	5	885605095
525	125	3	881085709
597	15	5	875341758
173	687	1	877557132
291	219	4	874867785
591	1111	4	891031603
85	23	4	879454272
633	79	5	875325128
268	574	2	875745579
44	64	5	878347915
437	946	3	881002092
514	713	3	875309415
585	1009	5	891285491
514	70	5	875462826
536	596	3	882317312
560	246	5	879976109
92	72	3	875658159
387	193	5	886484065
11	15	5	891903067
458	582	1	886398488
493	12	3	884132225
461	285	4	885356112
345	66	3	884993069
548	654	5	891044411
655	744	2	887427636
18	549	4	880131173
588	97	2	890023587
586	496	3	884059426
608	4	3	880406168
538	381	3	877110175
450	1444	4	882468239
236	181	4	890115933
572	476	4	879449573
569	458	2	879794498
453	1230	2	888202271
582	7	5	882961082
293	531	4	888905642
119	340	4	886176485
294	148	3	877820155
664	179	4	876523654
311	796	3	884365889
645	175	5	892054537
568	435	2	877907721
542	127	5	886532294
472	485	3	875980377
606	455	2	880923349
522	430	5	876961314
526	748	1	885682214
373	627	4	877105901
536	135	5	882359370
174	546	3	886514323
457	1168	5	882548761
406	451	2	880131954
518	864	3	876823324
406	5	4	880132276
633	234	4	877212594
531	327	3	887048718
495	452	2	888637070
618	173	3	891307404
537	573	2	886031886
43	301	5	875975135
399	399	3	882342354
72	380	1	880036854
72	685	4	880035588
95	67	2	879198109
561	642	3	885809356
99	1079	3	885679504
645	512	5	892055072
363	1012	4	891499355
627	685	3	879531351
236	934	4	890117570
23	131	4	884550021
405	842	5	885548932
541	651	5	883864782
394	164	4	880886612
664	89	5	878092649
222	934	2	877563758
523	194	5	883702210
537	44	3	886031886
540	323	3	882156851
158	583	3	880134477
389	65	4	880088171
663	181	4	889493732
267	679	4	878974509
625	546	2	891273897
653	211	1	880149947
21	438	1	874951858
106	495	4	881451016
387	92	4	886483098
488	185	4	891376137
347	290	3	881653132
537	873	2	886029211
551	1169	4	892778297
649	1016	4	891440511
231	597	3	879966146
3	352	2	889237055
592	1047	1	882608736
213	756	2	878955319
293	1041	2	888907674
538	710	3	877107726
645	523	5	892053686
409	286	5	881104697
85	732	3	879455238
591	580	2	891031526
244	1109	4	880607116
429	96	4	882387053
399	575	1	882350762
528	615	4	886101715
577	58	4	880474414
495	447	4	888635420
622	1303	2	882672060
577	545	3	880476578
18	434	3	880131297
659	601	3	891386241
235	483	5	889655204
490	150	5	875428765
401	161	2	891033603
13	638	3	881515239
507	898	5	889964202
501	1007	4	883995203
601	71	1	876349937
618	762	3	891309636
142	186	4	888640430
109	542	3	880582045
638	144	5	876694861
457	223	5	882396734
577	866	5	880470570
330	100	4	876544277
655	1097	3	887426008
524	436	4	884636864
538	735	3	877108785
374	248	1	880393191
207	196	4	880911845
476	386	2	883365135
523	934	4	883702602
254	82	4	886472767
639	1163	1	891239349
525	250	3	881085917
368	183	5	889783678
656	245	1	892319084
90	154	5	891384516
469	215	4	879523802
517	222	4	892660033
62	380	5	879375626
545	413	4	879899977
472	21	3	875978686
479	295	1	879460424
161	204	2	891170947
589	294	5	883352600
492	212	3	879969367
297	419	3	875240016
643	443	4	891446919
61	271	1	892302231
655	509	3	887427441
650	665	2	891381819
49	358	1	888065805
663	1047	4	889492679
419	604	5	879435590
345	762	5	884991285
401	515	4	891032367
90	387	5	891385215
629	880	4	880116722
16	583	4	877720186
657	690	4	884238002
629	195	4	880116847
642	1079	5	885605987
157	597	3	886890406
615	527	4	879448399
328	204	3	885045993
201	258	2	884110667
629	207	4	880117000
405	1091	1	885549004
405	83	1	885545974
280	496	5	891700321
409	523	4	881106682
655	959	3	887427958
276	82	4	874792402
430	328	4	877225327
524	301	4	884321179
659	607	5	891331825
463	477	2	877385489
496	164	3	876066153
116	11	5	886310197
51	210	4	883498844
477	553	5	875941155
353	905	4	891402674
655	685	2	887426666
665	762	4	884290480
506	261	3	885135514
665	287	4	884290575
311	660	4	884365252
387	206	4	886483429
554	692	4	876549579
334	865	2	891549631
605	827	3	879429729
343	50	5	876402814
387	1018	3	886483526
663	245	4	889491891
450	71	3	882377358
56	655	4	892676996
303	251	4	879544533
450	98	4	882371732
320	204	5	884750717
552	50	4	879221876
529	326	4	882535304
399	204	3	882342061
13	895	1	883670515
593	77	4	875671619
595	930	2	886921870
551	421	4	892778202
416	137	3	876697165
291	411	4	874834220
268	622	3	875310145
207	435	4	875506807
493	171	5	884130825
664	73	2	878090764
275	432	4	875154535
425	117	3	878738435
181	300	3	878961227
253	153	3	891628278
593	451	3	875672999
579	603	5	880952006
97	434	4	884239791
397	1001	1	885350326
582	760	3	882962886
77	31	3	884753292
468	144	5	875287826
618	959	4	891309756
633	410	2	875325865
445	55	1	890987712
497	222	3	879310580
303	85	3	879484588
295	357	4	879517136
637	1374	1	882903447
514	680	1	885180893
588	272	5	890014748
435	845	3	884132100
291	1012	4	874805892
174	246	5	886433833
588	110	3	890027247
104	591	4	888465263
500	531	3	883873911
506	55	4	874873287
429	114	5	882385663
598	313	5	886711452
489	243	4	891445389
102	612	4	879082395
139	100	5	879538199
237	134	5	879376327
382	122	3	875946440
514	470	3	875462901
594	126	3	874781173
158	576	4	880134607
201	682	3	884110887
167	530	5	892738453
643	712	3	891449249
540	310	4	882156710
332	845	3	887938421
291	282	4	874833788
297	529	3	875238778
648	252	4	882212374
241	310	4	887249576
653	310	4	884405406
614	1009	3	879464119
387	196	2	886484012
518	1011	4	876823645
429	233	3	882385593
474	215	5	887926804
89	235	5	879441657
379	137	5	890464307
555	120	4	879964334
379	436	3	885063346
623	88	4	891034973
201	469	4	884113453
514	65	3	886190207
170	304	4	887646133
308	614	3	887739757
398	194	5	875717638
116	479	4	876454191
524	77	3	884637095
550	125	4	883425958
239	45	5	889180578
567	156	5	882426055
440	1105	5	891548567
620	99	3	889988005
345	639	4	884993139
469	611	5	879525237
640	566	4	874778569
466	96	5	890284819
95	65	4	879197918
437	1036	5	880143562
484	431	4	891194692
486	1375	3	879874449
409	708	4	881109019
425	689	2	890346517
363	22	3	891494962
201	303	2	884110667
653	732	2	878866724
573	185	3	885844605
344	367	5	884901560
584	172	4	885778080
574	302	4	891278860
13	657	4	882139829
493	22	5	884131114
12	161	5	879959553
493	238	3	884131985
443	687	3	883504889
11	430	3	891905032
500	475	5	883865232
197	403	3	891410038
608	961	4	880405431
326	173	5	879874989
642	240	3	885606137
657	300	2	884237751
541	432	4	883874716
648	203	1	884796571
660	252	2	891198459
177	322	2	880130534
65	423	5	879216702
500	135	5	883875041
122	469	5	879270644
343	176	5	876405553
264	100	5	886122261
299	792	4	889503112
639	51	2	891239613
363	691	3	891493663
326	229	3	879876941
295	561	5	879518696
5	396	5	875636265
532	305	3	878372701
493	209	5	884130933
410	316	4	888627138
600	50	4	888451492
615	988	1	879447735
334	856	4	891545926
592	313	5	882955258
621	881	2	883798770
201	1128	4	884140825
194	432	4	879524007
393	291	4	887744202
375	233	4	886621985
541	62	4	883871644
295	265	4	879518042
454	435	2	881960145
452	521	3	885545770
59	184	4	888206094
536	97	3	882360662
619	226	5	885954133
618	1468	3	891308665
603	923	4	891957139
561	285	4	885808715
72	56	5	880037702
457	59	5	882397575
660	926	2	891201587
96	127	5	884403214
176	298	4	886047918
342	846	2	875318688
653	527	2	878855510
118	175	5	875384885
373	679	2	877107355
541	121	3	883871695
10	273	4	877888613
331	1296	5	877196820
197	241	3	891409893
468	1012	4	875280462
148	132	4	877020715
665	527	3	884294880
458	289	2	889323582
551	402	4	892784049
542	150	2	886532908
650	429	4	891383523
595	926	1	886921897
40	310	3	889041283
175	133	4	877107390
425	823	3	878738757
503	840	1	879454292
655	1370	3	890887261
378	1145	3	880334409
622	15	4	882590670
13	179	2	882140206
457	819	2	882396001
407	201	4	875045240
58	651	4	884305185
492	291	4	879969692
234	28	4	892079538
601	133	4	876350812
639	212	4	891239550
452	490	4	875261350
650	1119	3	891383303
358	512	5	891269511
532	9	5	893119438
666	56	4	880139090
490	7	3	875427739
655	476	2	887428671
121	644	4	891388035
60	230	4	883327441
239	165	5	889180411
592	342	2	882607745
37	841	3	880915711
577	4	4	880474635
58	135	4	884305150
501	118	3	883348474
56	395	3	892911625
646	346	2	888528392
159	1023	2	880557741
605	237	3	879424661
501	410	4	883348207
555	288	3	879962096
608	301	1	880402633
498	210	2	881957054
131	269	5	883681723
450	233	3	882474001
666	173	4	880139253
515	258	4	887658676
593	9	3	875659306
642	623	4	886570010
56	265	4	892676314
648	33	1	884881722
374	423	3	880394484
392	209	5	891038978
653	180	5	878854593
380	265	3	885481179
405	561	1	885548475
409	1073	4	881107750
609	314	1	886895941
405	48	1	885546154
234	197	5	892333616
561	1230	3	885810813
405	694	1	885546336
660	184	3	891200741
73	748	2	888792247
498	56	3	881957353
585	1344	3	891282573
605	9	4	879365773
429	742	4	882386711
69	879	1	882027284
244	949	4	880606874
548	121	5	891415939
55	79	5	878176398
486	93	4	879874629
666	1047	3	880313858
552	117	3	879222412
569	121	3	879794699
655	273	4	887426373
632	172	5	879457157
357	304	5	878951101
305	770	3	886324521
606	31	4	880925199
524	435	4	884635053
661	183	4	876035466
389	661	4	880165168
479	274	4	879460370
195	1414	2	874825826
70	173	4	884149452
286	483	5	877531661
401	174	4	891032803
650	445	4	891388210
379	238	5	880525236
605	98	5	879425432
617	436	3	883789464
125	122	1	892839312
579	238	3	880952201
566	461	4	881649853
269	1444	1	891451947
645	658	4	892054632
405	1037	3	885547506
655	1232	3	887472606
524	44	4	884636416
313	195	5	891013620
655	1605	3	888685850
455	275	4	878585826
661	132	5	886841714
65	215	5	879217689
484	168	4	891195036
477	732	4	875941111
587	326	3	892871284
411	1197	4	892846971
398	117	4	875653091
280	402	4	891701249
442	288	4	883390048
498	222	3	881961877
460	248	4	882912342
388	508	3	886436930
663	411	3	889492877
622	165	5	882591938
263	50	5	891300029
205	322	3	888284577
638	514	2	876695714
301	797	4	882078558
582	237	3	882960941
387	321	3	886484384
595	591	4	886921344
158	238	5	880134913
525	596	4	881086195
116	1255	2	876453377
653	181	4	878854145
450	141	3	882377726
538	11	4	877109516
322	303	3	887313611
487	471	3	883441956
398	496	5	875721111
248	22	2	884534752
202	516	4	879726778
650	95	3	891371186
591	367	3	891031403
70	28	4	884065757
488	429	4	891375991
82	412	1	884714513
151	216	4	879524713
567	133	4	882425790
450	956	4	882394097
246	431	3	884921661
405	944	3	885547447
627	399	3	879531557
344	203	4	884901328
664	433	3	876525998
624	347	4	891961140
222	1060	2	878184055
276	759	1	874796412
181	236	1	878962350
279	210	4	878261893
293	393	3	888906906
551	38	1	892784553
639	971	4	891239913
282	333	3	879949394
524	845	5	884323426
648	675	2	884883424
353	331	4	891401992
557	892	3	884357648
363	408	5	891494865
405	204	5	885544769
486	236	3	879874629
152	21	3	880149253
457	623	3	882550065
389	732	4	880087850
545	181	5	879898644
99	1132	4	885679319
109	15	4	880577868
634	275	3	875728834
263	588	3	891298273
454	431	3	888266991
624	815	3	879793174
574	1313	4	891278916
463	147	3	877386047
537	485	3	886031576
661	131	3	886841714
406	8	4	879445562
655	508	3	887426030
126	337	5	887938392
240	353	1	885775959
279	1486	1	875314076
606	660	5	880926470
536	496	5	882359455
526	293	5	885682477
560	134	5	879975406
601	949	2	876351214
90	10	5	891383987
637	111	3	882903645
91	143	4	891439386
338	1124	4	879438301
587	887	2	892871310
621	755	3	874965299
537	644	5	886031438
614	410	3	879464437
13	636	2	882397502
331	269	5	877196819
532	510	5	888635197
355	324	4	879486422
207	160	2	878191632
75	56	5	884051921
659	272	4	891044849
201	511	3	884112201
634	1048	3	875729668
130	934	4	876251341
630	412	1	885667508
405	201	1	885547176
514	792	4	875462611
496	1459	4	876067376
586	156	4	884064459
527	96	4	879456611
374	222	4	880392778
287	108	4	875334519
248	283	1	884535157
606	483	5	880924921
483	1152	4	893098572
660	473	2	891198996
224	676	3	888103942
610	143	5	888703290
85	230	3	882813248
454	414	2	888267226
458	121	1	886395022
602	871	3	888638589
425	180	4	878738077
242	1011	3	879740800
283	433	4	879298333
416	44	4	886316596
535	205	3	879618464
579	303	3	880951494
373	281	3	877103935
493	196	4	884130933
210	315	5	887731417
600	233	2	888452071
396	546	4	884646647
82	1	4	876311241
660	97	3	891200406
343	1140	3	876405943
660	362	2	891197585
11	662	3	891904300
6	71	4	883601053
234	498	5	892078699
378	245	3	880906161
365	285	4	891303999
644	326	5	889076148
587	288	4	892870992
648	507	1	884796598
133	245	3	890588878
660	1181	1	891200594
667	234	2	891034730
666	122	2	880313723
7	631	4	891352984
392	310	4	891037490
58	151	3	884304553
642	22	4	885602285
26	111	3	891371437
458	179	4	886397808
334	736	3	891548979
530	191	5	883785574
536	169	5	882359047
45	288	3	880996629
655	533	2	887651114
634	471	4	875729478
524	380	2	884637202
298	604	5	884127720
614	476	3	879464507
388	773	3	886441083
553	484	5	879949324
540	596	4	882157126
658	1	4	875145614
577	25	4	880470504
207	233	3	877124847
37	96	4	880915810
527	429	5	879456611
427	990	5	879701326
52	741	4	882922302
346	520	5	874948105
334	712	3	891549594
268	1303	1	875744228
74	690	4	888333352
579	428	4	880952335
207	286	2	875504669
640	952	4	886474538
486	273	3	879874871
497	118	4	879310621
479	588	1	879461378
545	196	4	884133859
178	1038	2	882823566
99	975	3	885679472
549	1047	3	881672700
439	240	3	882893859
191	340	4	891560842
459	472	5	879563226
466	995	5	890284231
159	326	3	880485345
619	1314	3	885954341
303	82	4	879467465
518	300	3	876822581
477	282	4	875941948
592	631	3	882956624
641	59	4	879370259
664	229	3	876526631
60	482	4	883326958
378	977	3	880334305
650	243	2	891369215
110	43	3	886988100
459	174	4	879566291
234	636	3	892336358
592	283	4	882956241
599	595	5	880952144
666	223	3	880314144
627	215	1	879529767
62	463	4	879374916
214	93	4	892668249
561	172	2	885807743
385	320	3	885367060
487	17	3	883531279
13	86	1	881515348
639	70	3	891239862
290	720	3	880475695
466	294	3	890282986
655	27	3	888984478
196	1241	3	881251642
527	467	3	879455999
375	603	4	886621917
200	118	4	876042299
393	775	4	889731390
286	739	3	877532683
286	137	4	884203281
290	650	2	880475625
380	462	4	885478374
514	178	4	875308925
661	480	5	876016491
267	143	4	878973329
254	465	3	886473078
144	478	4	888105337
629	117	5	880116963
659	569	2	891386910
618	433	2	891309410
224	356	4	888103840
202	191	2	879727294
655	517	4	891585450
393	755	3	889729831
22	201	4	878886449
474	971	4	887924469
246	411	3	884923715
193	69	5	889125287
349	125	4	879466541
542	47	5	886532855
343	473	3	876403212
450	491	3	882373297
645	200	5	892054906
667	223	5	891034767
328	260	2	885044940
474	12	5	887924683
500	476	2	883865851
158	367	4	880134913
573	162	4	885844007
429	804	3	882387599
557	299	4	881095916
458	183	4	886396460
260	1243	5	890618729
484	655	5	891194820
194	209	3	879521936
491	7	3	891185298
535	527	3	879617574
385	207	4	881530739
668	345	2	890349041
566	127	5	881650219
621	417	3	874965299
654	222	5	887863534
86	338	1	879570277
637	985	2	882905284
561	179	4	885807261
500	514	5	883873941
90	141	5	891385899
23	55	4	874785624
398	432	3	875718670
495	228	5	888632738
661	97	4	888299980
329	11	3	891656237
664	659	5	876526518
556	603	5	882136440
655	628	3	890887261
650	66	3	891384285
590	1129	3	879438735
404	310	4	883790750
497	1303	2	879311007
416	471	5	893213645
368	98	3	889783407
370	603	5	879435244
385	430	5	880870206
33	323	4	891964373
490	473	2	875428417
495	64	5	888632496
353	346	4	891402757
673	294	4	888787376
90	134	5	891383204
474	252	4	887916567
55	22	5	878176397
363	660	4	891496588
514	228	5	875463202
293	186	2	888906045
450	185	5	882376365
500	568	1	883874715
363	195	4	891495238
409	343	3	881105677
620	288	4	889986452
655	283	3	887425936
435	214	4	884131741
567	648	4	882426021
416	239	5	893212730
425	310	3	890346411
264	156	2	886122577
454	255	4	881959276
343	657	5	876404464
650	204	4	891369707
450	448	4	882371526
579	269	3	880951346
200	132	5	884130792
250	222	4	878089547
648	497	4	884796769
450	169	5	882371732
360	654	5	880355715
417	582	3	879647749
620	683	3	889986984
643	87	5	891447663
496	172	5	876065558
459	7	5	879563245
184	40	4	889910326
653	87	4	878854332
384	329	3	891273761
609	304	5	886895436
154	197	5	879139003
256	1424	3	882165066
643	794	3	891450376
595	1259	3	886921819
519	1591	5	883250102
271	347	3	885844634
648	748	3	882211886
567	60	5	882425966
184	664	3	889911712
666	1170	4	880568352
662	291	2	880570487
667	301	1	891034513
90	610	5	891383753
308	739	4	887739639
655	36	2	888685955
222	181	4	877563168
399	454	3	882510989
567	135	3	882426837
654	66	4	887864727
457	11	4	882397020
664	118	3	876526604
18	197	4	880130109
493	271	1	884129823
447	367	3	878856232
453	1016	4	877552991
459	1190	4	879563169
631	289	4	888465216
256	283	3	882150313
11	646	3	891904389
574	910	1	891279362
671	947	3	884035775
537	23	4	886030738
405	553	1	885546379
380	419	3	885479124
619	288	3	885953931
648	191	5	884368002
116	1142	4	876452492
569	125	3	879794348
347	595	2	881653244
62	128	2	879374866
110	566	4	886988574
250	95	5	878090499
553	435	4	879948869
662	50	3	880570142
85	513	4	879454350
500	25	3	883865755
313	735	3	891014649
605	318	5	879426144
535	170	4	879618160
270	324	2	876954733
70	404	4	884149622
669	505	3	891517159
503	125	3	880390153
484	313	5	885237934
648	107	4	882212200
201	269	3	886013700
78	288	4	879633467
343	236	5	876402668
171	346	4	891034835
593	117	4	875659497
479	356	3	879461951
406	638	4	879446684
645	81	4	892055039
286	1502	2	877535499
632	79	5	879457317
548	14	1	891043182
332	122	5	887938886
661	118	4	876037058
655	505	3	891735725
537	427	4	886030831
405	1030	1	885547605
582	1215	4	882963027
99	173	4	885680062
217	181	1	889069878
526	1084	5	885682590
503	387	4	880383358
99	210	5	885679705
204	301	4	892389328
537	170	3	886031211
663	956	4	889493732
429	53	1	882386814
632	97	4	879458856
618	597	4	891309041
543	936	4	888209568
401	507	4	891033014
676	265	5	892686703
533	12	4	879438543
585	1485	3	891283124
643	152	4	891446956
407	479	4	875045240
450	1441	3	882397940
125	401	4	892838656
217	472	3	889070011
186	1083	1	879023599
299	478	4	877880612
510	258	4	887667465
472	548	1	875982867
363	1009	2	891497205
647	631	4	876532425
268	1073	4	875309304
663	7	4	889492841
640	474	4	874777623
62	723	2	879375738
42	135	4	881109148
641	514	4	879370062
660	462	2	891199293
521	829	2	884476168
648	685	5	882211924
416	717	2	876697283
659	602	4	891385986
624	108	3	879793198
586	239	3	884067058
654	69	4	887864641
485	319	3	891041485
339	488	5	891032379
648	118	4	882212200
445	203	3	890988205
291	1220	5	874868382
328	118	3	885048396
632	68	1	879459394
419	100	5	879435722
595	255	3	886921392
499	182	2	885599551
487	273	5	883443504
416	1054	3	876698083
239	419	3	889178689
663	117	4	889492390
145	1023	1	885557545
658	137	3	875145572
455	471	4	879109692
600	586	2	888453083
425	171	3	890347138
521	151	3	884476240
599	815	3	880953441
267	774	3	878973701
429	123	4	882386448
674	127	5	887762799
450	328	4	886449488
233	735	5	880610635
509	302	5	883590443
601	191	4	876350016
666	203	4	880139180
296	304	3	884196149
44	67	3	878348111
59	97	5	888205921
494	222	5	879541375
393	841	3	887745199
561	100	4	885807484
595	762	4	886922069
77	252	1	884733379
380	708	3	885478759
393	24	3	889729674
514	73	4	876067258
176	117	4	886048305
233	100	4	877661294
548	443	4	891044446
374	322	4	880392482
504	162	4	887832741
479	283	4	879460140
303	1092	1	879544435
18	482	5	880130582
637	471	2	882903822
222	693	4	878184514
457	181	4	882393384
551	476	5	892784259
90	447	5	891385389
1	46	4	876893230
454	939	2	888267386
629	317	4	880117430
559	216	5	891035876
450	421	4	887834823
296	289	3	884196351
94	944	1	891723619
460	1	2	882911203
397	192	5	885349610
557	288	1	884357600
200	385	5	884129696
7	417	3	892132652
595	237	3	886921315
271	477	3	885847955
589	538	5	883352494
393	628	4	887744626
130	67	4	876252064
606	144	4	880924664
570	288	2	881262307
393	477	3	889727833
327	87	3	887818620
468	178	5	875296401
535	604	4	879617663
592	963	5	882955663
314	106	2	877886584
551	230	5	892782901
90	64	4	891383912
303	402	4	879485250
606	28	4	880924921
537	848	3	886030552
203	258	3	880433368
634	341	2	890779883
655	707	3	887472671
44	163	4	878348627
495	98	5	888632943
279	591	2	875297381
637	515	4	882902540
409	1360	2	881106087
313	744	3	891016986
212	246	5	879303571
503	297	5	879438346
629	197	5	880117031
269	661	4	891447773
448	344	4	891888244
416	31	5	893212730
425	573	3	878738914
592	339	3	882607572
200	748	3	884125953
178	476	3	882824713
592	11	5	882955978
551	431	4	892777583
344	1082	2	889814622
417	559	4	879648979
360	531	4	880355678
585	1193	5	891282894
270	213	5	876955067
464	603	5	878355259
471	50	3	889827757
305	282	3	886323806
109	17	4	880582132
221	1217	4	875247421
194	294	4	879520305
3	271	3	889237224
666	182	4	880139526
501	7	4	883348236
372	637	4	876869512
524	504	5	884634877
583	276	4	879384338
615	22	4	879448797
458	704	2	886397857
332	450	5	888360508
405	558	1	885546069
405	1394	1	885549903
504	141	3	887909578
188	566	5	875074200
606	1518	4	880926760
589	892	4	883352762
59	106	4	888203959
116	221	4	876453560
115	124	5	881170332
268	173	4	875310031
666	638	3	880139563
592	216	4	882955978
316	515	4	880853654
81	25	5	876533946
472	254	4	875978191
587	749	2	892871223
350	183	3	882347465
65	73	4	879217998
397	199	5	885349790
349	118	2	879466283
53	257	4	879443188
650	182	3	891385775
308	962	4	887738104
622	1	3	882590344
519	330	5	884545961
553	423	3	879948655
271	603	4	885848802
638	515	4	876694704
628	938	5	880777095
387	318	3	886479610
552	412	2	879222583
535	483	5	879618742
506	66	4	874874676
546	222	4	885141260
488	98	4	891293698
437	176	2	880143809
531	288	1	887048686
457	83	5	882396487
601	287	1	876348215
91	204	4	891438909
447	27	3	878856601
399	161	3	882344434
162	403	3	877636713
144	124	4	888104063
630	250	1	885666650
45	597	3	881014070
664	478	5	878090415
620	354	5	889986477
18	411	3	880131986
435	1215	3	884134810
608	215	3	880406299
70	264	4	884063668
451	333	5	879012550
655	280	2	888474490
350	179	5	882347653
453	975	2	887942451
269	1073	3	891447169
620	795	4	889988340
297	582	4	875238814
638	230	5	876695259
576	514	5	886986400
332	172	5	888098088
630	191	3	885668090
399	444	1	882350733
650	140	2	891389132
647	117	3	876776321
488	265	4	891294473
395	15	3	883765928
69	298	4	882072998
268	95	4	875309945
652	323	3	882567100
437	603	5	880140051
660	797	2	891201753
642	826	5	888963032
437	955	4	881002404
504	310	4	887831273
537	265	3	886031473
650	485	3	891385422
153	325	2	881370935
474	1113	3	887926059
194	521	4	879524504
514	28	5	875311192
95	1228	3	880572689
642	996	2	885605932
393	118	4	887744578
432	3	3	889416260
284	754	3	885329065
436	26	3	887771146
328	685	4	885047450
542	410	4	886532971
526	282	3	885682370
328	65	4	885046912
460	127	4	882912150
85	782	2	879829757
660	546	2	891198588
551	693	5	892777943
504	208	4	887838450
52	318	5	882922974
577	560	3	880475363
603	183	4	891957110
660	17	1	891265453
405	516	1	885547314
275	121	3	876197678
645	434	4	892055389
646	683	3	888529014
301	210	4	882076211
405	849	1	885548049
625	265	3	892054198
621	944	5	874963126
46	100	4	883616134
23	8	4	874785474
113	255	5	875935609
557	150	3	881179621
